date,RF,MKT,R_over,R_under,SMB
2000-03-30,5.4e-05,0.01315158072234901,0.006799016985258088,0.00274884898235761,0.0061558101145275206
2000-03-31,5.4e-05,-0.005504077595110735,-0.0039484501590914545,0.0028063000091854695,0.0012055252607958886
2000-04-03,5.4e-05,-0.0008868408132374217,0.011858121799578347,-0.0020765194350637617,0.0068475228053530195
2000-04-04,5.4e-05,-0.022783282559646456,0.0027449983892787744,0.0003895578307158698,-0.0031613011206498287
2000-04-05,5.4e-05,0.007031859925952455,0.001953728371802854,-0.0032102940553148107,0.009008608668882683
2000-04-06,5.4e-05,0.02260708876546591,-0.0005735744841346424,-0.008428974753774132,0.00412611878105029
2000-04-07,5.4e-05,0.007202573041645621,0.01159895542988465,-0.003390942913527928,0.0019802768930001027
2000-04-10,5.4e-05,0.005199334266130284,0.008377916917338912,-0.0011601721655688513,0.005105114243695604
2000-04-11,5.4e-05,-0.0027797608262164486,0.0002318112721319543,0.014348932872834619,-0.007929898456251527
2000-04-12,5.4e-05,-0.007440923684566725,0.004125185607943893,-0.009229124805274769,0.0012803814401745237
2000-04-13,5.4e-05,0.013383240224199122,0.006841228879991612,-0.00648660202590523,-0.0041475166737283305
2000-04-14,5.4e-05,0.001071311137685882,0.0031498560867149195,-0.008217878319927707,-0.0027559449684860793
2000-04-17,5.4e-05,-0.02061800381231682,0.0038848542990338464,-0.00529182491981367,0.0019227368969133036
2000-04-18,5.4e-05,0.009576702153517802,-0.0019945293482244164,0.0035991573355946826,0.0012529895307819743
2000-04-19,5.4e-05,0.007769434719236745,-0.0007886872676865497,-0.003870939274529639,0.003530827984737103
2000-04-20,5.4e-05,0.010650544449168908,0.0007925937234946057,-9.7065090984505e-05,-0.002453499097968363
2000-04-21,5.4e-05,-0.003807802906756863,-0.0035685720388418662,0.006460884757340357,0.00020377837107793438
2000-04-24,5.4e-05,-0.0030864011358363586,0.005500854421646273,-0.004883510154861992,0.004431484173689752
2000-04-25,5.4e-05,-0.0004903909539180074,0.0028729824390275605,-0.0055646986156750455,-0.004639708966195921
2000-04-26,5.4e-05,-0.0007015688102428586,-0.0006186008870871507,0.0027326594297876206,-0.003221747310075148
2000-04-27,5.4e-05,-0.015010256255880594,-0.0021793635993774263,0.009648645829617053,-0.0037386764311540723
2000-04-28,5.4e-05,0.017406847272989356,-0.002705788416105137,0.005678382114523317,-0.00489993389186986
2000-05-08,5.4e-05,-0.001288908286142032,-0.006752612983600803,-0.00258675225270133,0.00546163597324147
2000-05-09,5.4e-05,-0.015265108632307569,-0.0012037664271952186,0.0012990807346142108,0.005954248806672207
2000-05-10,5.4e-05,-0.032180947798798765,0.007747438144567131,0.009871890969216313,-0.0023048837209375117
2000-05-11,5.4e-05,-0.017996757855613832,0.0028588741532262762,0.0017632207868636396,-0.0007140366180114488
2000-05-12,5.4e-05,-0.0016442005705322726,-0.0022642029471451885,0.002044200239818328,0.0005612748477143252
2000-05-15,5.4e-05,-0.010444751891204971,-0.005814554950112516,0.00046046842121727494,0.0031045741378803258
2000-05-16,5.4e-05,0.011973804433365263,-0.00042846579219923964,-0.004409652536152664,0.0034685372471883556
2000-05-17,5.4e-05,0.0003373463276672428,0.00025276653855987874,0.001310197963114046,-0.002117784578255603
2000-05-18,5.4e-05,0.020660231388082595,-0.006490778147311249,-0.004703682868016479,0.0027050621614354373
2000-05-19,5.4e-05,0.012881454082647403,-0.0013555687500304003,-0.0018941191363324172,0.005954057871283225
2000-05-22,5.4e-05,0.026848327832357244,-0.0016612427544792085,-0.005954924489891655,0.0013721482918451766
2000-05-23,5.4e-05,0.0022522101458308796,-4.848926160472278e-05,-0.0014943828628392053,0.0037959138018894834
2000-05-24,5.4e-05,0.011435115288507491,0.006154000943977778,0.0017426152165060937,-0.0012707431913439038
2000-05-25,5.4e-05,0.013180443816709133,0.002150799184453267,-0.005054678537460333,0.004847927496950362
2000-05-26,5.4e-05,0.0007891152544792224,-0.0018554467961345855,0.0013255485404573553,-0.004313770001400152
2000-05-29,5.4e-05,0.010244400017238808,-0.0023583694899325103,-0.0005774569650400796,-0.0006524949042894992
2000-05-30,5.4e-05,-0.010980406191866132,-0.0056024778289084365,0.005155667583431833,-0.002883479526732495
2000-05-31,5.4e-05,0.007997947226131563,-0.00033046389461888204,-0.009973931896701593,0.005254415872171347
2000-06-01,5.4e-05,0.005913394964786489,0.008453722371946526,-0.009601105217022898,-0.0022678295136965843
2000-06-02,5.4e-05,0.006657324451897706,0.014939078815298601,-0.0045405654847308075,-0.004399221432792347
2000-06-05,5.4e-05,-0.009880236096953989,0.017461077936891667,0.005283166831311303,-0.002514053372491184
2000-06-06,5.4e-05,0.014245220349364596,0.00242418509456388,0.000640825612257645,0.003617790678071146
2000-06-07,5.4e-05,0.0044489970847130245,0.007972678708492609,0.0003282356349111337,0.003208542408507986
2000-06-08,5.4e-05,-0.006136038119736953,0.005249377000946465,-0.0024767197436286748,0.0016844956294770892
2000-06-09,5.4e-05,-0.012197037097853023,-0.006579686735478263,0.003178070207713324,-0.0005090930006936278
2000-06-12,5.4e-05,0.0037612079333686488,-0.0020944490292819085,-0.008642432489283147,0.005111426734392336
2000-06-13,5.4e-05,0.013065880173493529,0.003447022196796934,-0.005189263156585633,0.0018534033836767145
2000-06-14,5.4e-05,-0.0029790352150615984,0.004859903942516397,-0.002747290255737278,0.0016550755177041077
2000-06-15,5.4e-05,0.00473259202850862,0.0023774584689726375,-0.00179268900420404,0.004515105522289139
2000-06-16,5.4e-05,-0.0063268646546428275,-0.004012914427474756,0.0039391456398966684,-0.002358007873101827
2000-06-19,5.4e-05,-0.003585620304719206,0.0023539400162231328,0.0035744068739186896,-0.00040071005962899475
2000-06-20,5.4e-05,-0.009401998913419418,-0.005027274000134863,0.003629483698882885,0.0005128470839736998
2000-06-21,5.4e-05,0.009470257295590034,0.0008424025687243653,-0.0024711062751211488,0.0019468881007045722
2000-06-22,5.4e-05,0.001922318650769528,-0.0014723766253437742,-0.001625271305440379,-0.0023020543088758303
2000-06-23,5.4e-05,0.01216802895817426,0.0011824852453643508,0.002026296939939276,1.7827946298343278e-05
2000-06-26,5.4e-05,0.007756536001767511,0.0031801704887532978,-0.004781325834981032,0.003856054489537704
2000-06-27,5.4e-05,-0.0003113234352112304,0.0011123574500388478,-0.002104933658751418,2.1363235816455398e-05
2000-06-28,5.4e-05,0.0016978412701840195,-0.0006773112276227122,0.0017908411700854887,0.00018053277884176144
2000-06-29,5.4e-05,-0.003488283238768375,-0.0005146283168196986,-0.0013999720296913876,-0.006314808479626066
2000-06-30,5.4e-05,-0.006012824831081898,0.0071856313605505595,0.0027227110367102902,-0.004191491453960619
2000-07-03,5.4e-05,-0.01818396099809405,-0.002916722801285021,0.0006611238297216659,-0.0008652759080666379
2000-07-04,5.4e-05,0.008678416859148497,-0.003961008590320558,-0.002085089629592529,0.005894284305097641
2000-07-05,5.4e-05,2.3915821259157255e-05,-1.8670256115516093e-05,-0.0015165348244497445,-0.0012993310138883682
2000-07-06,5.4e-05,-0.003673784212747333,0.003522573388760497,3.126286190358041e-05,0.002596288969061037
2000-07-07,5.4e-05,0.014314618851579477,-0.009432882027684442,-0.0028434348782168106,-0.0031288530838832207
2000-07-10,5.4e-05,0.007232620382257249,-0.007728731162184532,-0.00953057978831423,0.000908392969491393
2000-07-11,5.4e-05,0.006009178550944183,0.008475529363679124,0.0033510583275583317,-0.005682815667228318
2000-07-12,5.4e-05,0.005319466218127733,-0.002064970766219587,-0.004826623460666868,-0.0016172957073704586
2000-07-13,5.4e-05,0.00011761250583330884,0.010503587634573597,0.011537029061517878,-0.005620470119429677
2000-07-14,5.4e-05,0.0047977446268228086,-0.0038499760041355024,-0.005700100953819676,-0.0003344649494961087
2000-07-17,5.4e-05,-0.003476475333287543,0.0018012960480709994,-0.0005222394054598678,-0.0016554594071326312
2000-07-18,5.4e-05,0.006471683619823976,-0.0025461099536738807,-0.004063977813948183,-0.0003645997792174338
2000-07-19,5.4e-05,0.0021916596017317325,9.056889324943196e-05,-0.002630601639452723,0.0032053474733885383
2000-07-20,5.4e-05,-0.0018069291423747913,-0.0016962225801764874,-0.0016109866334155787,0.005272197205030952
2000-07-21,5.4e-05,0.0028451978259875776,-0.004436481765481171,-0.0006791723382355563,0.002173727888458673
2000-07-24,5.4e-05,-0.0027781965433679723,-0.0021413678407121717,-0.009695074515371271,0.002324177381318867
2000-07-25,5.4e-05,0.002847672471139262,3.4185117856799785e-05,1.1672023456532621e-05,-0.0006394563618365989
2000-07-26,5.4e-05,0.007819120328193208,-0.0008876139161517749,-0.0035817905034849495,0.002664087000420756
2000-07-27,5.4e-05,-0.0004429591913345243,0.007243785286018545,0.003016579924464746,-0.0006820104159919922
2000-07-28,5.4e-05,0.002001623636444183,-0.0005061505264956079,0.000839795890790862,0.002338900955857555
2000-07-31,5.4e-05,0.005185025293177992,0.0012037201880157333,-0.0010620684466586816,0.002124662955128328
2000-08-01,5.4e-05,0.0018831497877764836,0.00046164198439546666,0.0008949570383043337,0.0018790941884621417
2000-08-02,5.4e-05,0.001175867922037055,-0.0010616737689761457,0.0007835725609398603,-0.00021366002543097656
2000-08-03,5.4e-05,0.004026615231202291,-0.004615280096568419,0.0026082626373339357,-0.0030347091477982055
2000-08-04,5.4e-05,-0.006552737538670139,0.00966257634429396,0.009245284772603113,-0.001542578935557315
2000-08-07,5.4e-05,0.005828520967804618,-0.0008096344465343686,-0.0022420525860459284,0.0036501772082126642
2000-08-08,5.4e-05,0.006438747327840888,-3.335356831135616e-05,-0.0006606052726586542,0.0014472276538349074
2000-08-09,5.4e-05,0.003948922194970006,0.0090155048883232,0.004888846862881158,0.003131216008938083
2000-08-10,5.4e-05,0.001051731450306681,0.006538050921514549,0.009058475433158686,-0.0007850854634213016
2000-08-11,5.4e-05,-0.0011520395005131243,0.00010130641891026304,5.29136649846107e-06,9.047039035022425e-05
2000-08-14,5.4e-05,0.005670377683717698,-0.004303876249430183,-0.0032756910875825773,0.005709238088201322
2000-08-15,5.4e-05,-0.0009018187404030708,-0.003093157366598931,0.00033715122175953516,0.005203442145534994
2000-08-16,5.4e-05,0.003725062456259476,-0.003402844272780259,-0.003888961043362449,0.0017244998084580871
2000-08-17,5.4e-05,0.002722836758785707,-0.0018718810986391166,0.0005726875617504401,0.0007518274173327808
2000-08-18,5.4e-05,-0.00037979735424464867,-0.0019300495910796744,-0.002742964603081266,0.005230915773296244
2000-08-21,5.4e-05,0.00786356851007275,-0.003867166816631351,-0.008998921827903628,0.0044861471063086435
2000-08-22,5.4e-05,-0.016828184045160732,0.0035337877362617287,0.007038722060992375,-0.004632362816014294
2000-08-23,5.4e-05,-0.00879530115601046,0.004403023315365073,-0.0011234076552232852,-0.0002874685348993964
2000-08-24,5.4e-05,0.005842659918938953,-2.2420899079445e-05,-3.9410325541000546e-05,0.0008450050876051369
2000-08-25,5.4e-05,0.007755897457963456,0.0006230548821298809,-0.0022980895755491115,0.001127698963915846
2000-08-28,5.4e-05,0.006621468809685949,-0.000196125980340911,-0.005973969843404925,0.009259828038959972
2000-08-29,5.4e-05,0.0028063431222098423,-0.004226444477708036,0.0011320084035560951,0.0011982948493735415
2000-08-30,5.4e-05,-0.013351169323971734,-0.00040381306014974916,0.003950939017439592,-0.002745071464033743
2000-08-31,5.4e-05,-0.026362205243261497,0.007121340159298717,0.007393375479000208,-0.0018479604492401842
2000-09-01,5.4e-05,-0.010136614295297997,-0.0017397999890017557,0.0038201853964716648,-0.0003753193962755903
2000-09-04,5.4e-05,0.006608486351452392,-0.017180615781493158,-0.0040611514055231,0.00591518562271263
2000-09-05,5.4e-05,-0.02108982103563095,-0.0027874841677352213,0.007909782684889899,-0.0003792519454438401
2000-09-06,5.4e-05,-0.01945976266047078,-0.010046094318871046,0.0017382662295822304,0.005932033184965102
2000-09-07,5.4e-05,0.013023038231875228,-0.0009857411844998998,-0.0021607715944702566,0.00048806464368689184
2000-09-08,5.4e-05,0.0033583962357695007,0.0015178781423186294,0.0016056823451623403,0.001978567939904363
2000-09-11,5.4e-05,0.006061907390066512,0.00019738989142847885,-0.003540155876546436,0.006617470044047853
2000-09-12,5.4e-05,0.005866161400604586,0.0012164296136386588,-0.0007958019817341233,-0.0001895433138739966
2000-09-13,5.4e-05,0.005493912880700336,0.004721311938551076,-0.0009061722572767383,-0.0042496398060193705
2000-09-14,5.4e-05,-0.004806200641490177,-0.001149184732269548,0.0018962730201855793,0.002972378674815775
2000-09-15,5.4e-05,-1.6948139389683092e-05,-0.002912411469278675,-0.0032885227555822794,0.0033833299949546274
2000-09-18,5.4e-05,-0.01612950459589113,0.0003841464345962775,0.0024541437902261265,0.002143304113825833
2000-09-19,5.4e-05,-0.022496818170390065,0.003013660549934072,0.005565487178751383,-0.0006657786522185089
2000-09-20,5.4e-05,0.010163910138013543,0.002143155056439139,-0.004766768793124654,0.0024353875407921626
2000-09-21,5.4e-05,-0.008578120957309476,-0.0018158561027047382,0.0011893583313000167,0.00045659654398237225
2000-09-22,5.4e-05,-0.00941793869587948,0.0009699306690591492,0.003316460437301938,0.0010198859447627289
2000-09-25,5.4e-05,-0.009758935547736214,0.00477143007956965,0.002077360511169246,0.0008021887580860572
2000-09-26,5.4e-05,0.006830557240112167,0.002551562432232979,-0.0007524534546679007,0.00028161987702661007
2000-09-27,5.4e-05,0.013701449510422403,0.0019421841335668377,-0.0026915522746440157,-0.0016744965818511481
2000-09-28,5.4e-05,-0.013939202549983045,-0.0017570174203915268,0.0020984353643569986,0.0020019708597584325
2000-09-29,5.4e-05,0.011678051243126708,-0.003141944677606978,-0.00012757773629334945,0.0007665996556484034
2000-10-09,5.4e-05,0.00371692903470211,-0.0048352600324248485,-0.0029769381054335353,0.01093240633762978
2000-10-10,5.4e-05,0.01392296779055835,-9.683047133723921e-05,-0.004909265116954775,0.00514400015080437
2000-10-11,5.4e-05,-0.005417488474815935,-0.0015872059507894831,0.0014951712039965037,-0.0006149637341244705
2000-10-12,5.4e-05,-0.003681745677244997,-0.008885798210226337,-0.005772863672579676,0.00790839704702101
2000-10-13,5.4e-05,-0.0030440421922381944,0.004956497993390818,0.00046375256470415627,0.0006239998332434236
2000-10-16,5.4e-05,-0.007456407076211757,-0.005303327183813433,-3.9325172348170234e-05,-0.0005132898514732531
2000-10-17,5.4e-05,0.003176169620058067,0.0010263852067933232,-0.0011459980575621032,0.0014764344106139582
2000-10-18,5.4e-05,0.00821175446338307,0.006773494595742169,0.0010615094620120002,-0.0022365382437521766
2000-10-19,5.4e-05,-0.005370816836750558,0.003182783160144642,0.003313110463023017,-0.0003594237947708674
2000-10-20,5.4e-05,0.016025582171808272,0.011056109877430775,0.0031181672169900976,-0.0055303945671780035
2000-10-23,5.4e-05,0.005635690387921777,0.0020780860463167627,-0.00472738901010239,0.008956509648273808
2000-10-24,5.4e-05,-0.0006550866988885851,-0.002820921550531097,-0.0016344793397593538,0.004373429366246998
2000-10-25,5.4e-05,0.007379689410170753,0.0017159448994721327,-0.00035513701673850484,0.0003224438505011382
2000-10-26,5.4e-05,-0.006666424550648586,-0.0014507668838920074,-0.0006728837453470748,0.0010549144214720787
2000-10-27,5.4e-05,0.001831894174110893,-0.00432528037290103,-0.0004811166358896779,0.0007051039067497156
2000-10-30,5.4e-05,0.002907959636785584,0.0006345552426438306,0.0021415538589699135,0.0032201726619750515
2000-10-31,5.4e-05,-0.00562916107863165,0.0009186965347111054,0.00039881204169811557,-0.004346480046518072
2000-11-01,5.4e-05,0.007716047475655907,-0.0003765456491752195,0.0018182516506154434,-0.0014178468819514936
2000-11-02,5.4e-05,0.00392080678697071,0.006361946985960487,0.002605901370013153,-0.0029828533468859346
2000-11-03,5.4e-05,-0.0022087924451840157,0.004781494313864154,0.001462359665496571,0.002327690648395886
2000-11-06,5.4e-05,0.004283535937674943,0.005068875041874865,-0.0014123443309629335,0.0021422245212979942
2000-11-07,5.4e-05,0.002099890891324563,-0.000555474367950004,-0.0012609835039372186,0.00020643185465577907
2000-11-08,5.4e-05,0.006791127287008036,0.001171504284877778,0.0014052439349419021,-0.0015889484109928853
2000-11-09,5.4e-05,0.012324269504801366,0.0026589090732728193,0.0022712708518053404,-0.0028801891688201202
2000-11-10,5.4e-05,0.007808870169384585,0.00649131791685309,0.0018619661167934565,-0.006098817511329199
2000-11-13,5.4e-05,0.012948045732384283,0.004394465616610277,-5.0736423624631044e-05,-0.0034101989278207965
2000-11-14,5.4e-05,0.007013413209377317,-0.0012664636965499243,0.0005268184698584699,-0.001478623863429747
2000-11-15,5.4e-05,-0.0008264476433818002,-0.00149051147762147,0.001074304094205114,0.004320719426159155
2000-11-16,5.4e-05,0.008029987072488698,-0.0018700605565906692,-0.000894263190669875,0.006332390248543114
2000-11-17,5.4e-05,-0.0016171066531883715,0.0007055284645168247,0.0038937124319038396,-0.0025536520256999227
2000-11-20,5.4e-05,0.0051448366186446215,-0.0008622682440861951,-0.001182014087008354,0.00299500324891259
2000-11-21,5.4e-05,-0.0026497781974135215,-0.0018945975471886256,0.0010385672824165804,0.0007794551673430129
2000-11-22,5.4e-05,0.008671220671372604,0.0026420818283532377,-0.005262708054142973,0.004276288259556246
2000-11-23,5.4e-05,0.002417011847844819,0.0036015188370008833,-0.0002994098704525161,0.0029567337889437884
2000-11-24,5.4e-05,-0.032261123517430934,-0.0010261147637014578,0.0029763058119342545,-0.0034304152259497997
2000-11-27,5.4e-05,-0.0010607156402834272,0.003850596660283201,-0.0017844757959907809,0.007985201494459953
2000-11-28,5.4e-05,0.01447138343652954,0.0012555696455079923,-0.001473187229254047,0.0016527727060116817
2000-11-29,5.4e-05,-0.005716167587202392,0.0013512694468459374,0.003752291721765888,-0.0003033687809088823
2000-11-30,5.4e-05,0.001695559301426952,0.0003134041564628598,4.584126907070107e-06,-6.609810583465181e-05
2000-12-01,5.4e-05,0.00514841184010173,-0.0017726392349243225,-0.0003856230460035359,0.0027615849625078903
2000-12-04,5.4e-05,0.005348801488465282,-0.0009390751114631835,-0.005552264149044528,0.0068452322481128425
2000-12-05,5.4e-05,-0.0025775865231314476,0.003563783627875461,0.002400784997323102,2.1661190242419116e-06
2000-12-06,5.4e-05,-0.008856599524157072,-0.0007681503077209273,0.001575775506917343,-0.002728408625750708
2000-12-07,5.4e-05,-0.0007661623629591219,-0.002901171579315187,-0.002817688641536864,-0.0014355381108024183
2000-12-08,5.4e-05,-0.00025545044984220944,0.0031158189148819404,0.0024395507498727875,0.0026697528158355355
2000-12-11,5.4e-05,-0.014642500696277372,0.0018262452520875216,0.003979904201623585,0.0019305137356355568
2000-12-12,5.4e-05,0.005996494317787482,0.002486848480081294,-0.0028754947647007256,0.0023195027889672724
2000-12-13,5.4e-05,-0.00020007580122205493,-0.0002526978999214946,0.0001486165390945371,0.003962008304414011
2000-12-14,5.4e-05,-0.0013257696597598343,-0.0023340633920443943,0.0024356934205597147,0.00040494713070641597
2000-12-15,5.4e-05,-0.0059009721005197635,0.0022683270659993315,0.0025797314385667125,-0.0011149504036177351
2000-12-18,5.4e-05,0.002310191192153699,-6.340134833904276e-05,-0.000563995580720178,0.0032416225181770937
2000-12-19,5.4e-05,0.0022279308319315128,-0.004933408393317407,0.001659926318774041,0.00253147060807916
2000-12-20,5.4e-05,0.01041186313155862,-0.002194157448844769,-0.0023893940489572163,0.0002192931171025956
2000-12-21,5.4e-05,0.002293216424406941,-0.0009910274563508237,-0.0030066567114069853,0.0007444684757453116
2000-12-22,5.4e-05,-0.003276913041229901,-0.0024493569382857405,-0.0009365393682824186,0.0029216727308660757
2000-12-25,5.4e-05,-0.0018778219770206883,-0.0015362343502570153,-0.002724645857520136,0.0063503611024897655
2000-12-26,5.4e-05,0.002432930569720382,0.005880519567380782,-0.0008674732394924334,-0.0006718002735506638
2000-12-27,5.4e-05,-0.009822506451023004,0.0037395002759813,-0.00022332986141426758,-0.0027717135962032624
2000-12-28,5.4e-05,-0.001746936402649668,0.0021248172555897726,0.0008311552016080359,-0.0007663225275204022
2000-12-29,5.4e-05,0.008475215514300638,-0.0011042589430125815,0.002660914758401023,-0.0011231705070800326
2001-01-02,5.4e-05,0.014696487132669356,0.005112629679681846,-0.00372163730623265,0.002471152740177729
2001-01-03,5.4e-05,0.009066138501309997,0.0016626313605014875,0.002392250120406114,0.0005646467060766262
2001-01-04,5.4e-05,-0.003169163638654271,-0.0071982543517072894,-0.003441104433646369,0.0008772787180014914
2001-01-05,5.4e-05,0.0025054918175586582,-0.0013003609039738961,-0.0009286528879822731,0.0028869908219957274
2001-01-08,5.4e-05,-0.011374840778971327,0.013455333405162306,0.002366883687545507,-0.0023928810303678145
2001-01-09,5.4e-05,-0.0017014241312347522,0.0029286045765277713,-0.0014431649682355996,-0.006060037930157672
2001-01-10,5.4e-05,0.011874131861077997,0.0032251397579337038,-0.004722407611810087,0.0020471637808387646
2001-01-11,5.4e-05,-0.003355976579934916,0.011271015925645778,-0.0012360123374645093,0.00013198677104420153
2001-01-12,5.4e-05,-0.007243753437031097,0.003105400557666338,-0.0005701291736591729,-0.001820098718329315
2001-01-15,5.4e-05,-0.03378157801791215,0.009960694016911409,0.0024214432145338027,-0.0006080914981408947
2001-01-16,5.4e-05,0.006147674183682783,0.00821037213702902,-0.001034409845555917,-0.001693576470054229
2001-01-17,5.4e-05,-0.0050713247296114705,0.00202130533066186,0.0010890350866353815,-0.0002782023240620415
2001-01-18,5.4e-05,0.0017635310404955362,0.00024839991741837375,0.0017505659970916687,-0.000629336044899139
2001-01-19,5.4e-05,0.010888698943920304,-0.002397197223219405,0.002119067094411231,0.0023955628388096324
2001-02-05,5.4e-05,-0.02437339322461618,0.01044213208790945,-0.0014275830888634267,0.0014975835427377508
2001-02-06,5.4e-05,-0.0074095996378895634,-0.0018181038870846988,-0.002659121606181092,-0.0021243381437492195
2001-02-07,5.4e-05,-0.006185653577031491,0.004405402691342597,-0.0008674865737303139,-0.0015915785997140759
2001-02-08,5.4e-05,-0.025721033247274372,-0.0018272350822862715,0.0020732879193754994,-0.001867985906096473
2001-02-09,5.4e-05,0.01365312990608114,-0.00129976271856036,-0.0023841524772627576,0.0010342902271269772
2001-02-12,5.4e-05,0.0014377446653011106,-0.0023425914917656887,-0.0029311717121194847,-0.0017555798488493313
